2016-04-10 11:52:40 INFO  Main:44 - Application Started
2016-04-21 18:40:29 INFO  Main:82 - {"title":"Canon EOS 60D 18 MP CMOS Digital SLR Camera with 3.0-Inch LCD and 18-135mm f/3.5-5.6 IS UD Standard Zoom Lens","manufacturer":"Canon","currency":"USD","price":"1279.99"}
2016-04-21 18:40:29 INFO  Main:82 - {"title":"Canon EOS 60D 18 MP CMOS Digital SLR Camera with 3.0-Inch LCD and 18-135mm f/3.5-5.6 IS UD Standard Zoom Lens","manufacturer":"Canon","currency":"USD","price":"1298.00"}
2016-04-21 18:40:29 INFO  Main:82 - {"title":"Canon EOS 60D 18 MP CMOS Digital SLR Camera with 3.0-Inch LCD and 18-135mm f/3.5-5.6 IS UD Standard Zoom Lens","manufacturer":"Canon","currency":"USD","price":"1299.00"}
2016-04-21 18:40:29 INFO  Main:82 - {"title":"Canon EOS 60D - Digital camera - SLR - 18.0 Mpix - Canon EF-S 18-55mm IS and EF 75-300mm lenses - optical zoom: 3 x - supported memory: SD, SDXC, SDHC","manufacturer":"Canon","currency":"USD","price":"1509.99"}
2016-04-21 18:40:29 INFO  Main:82 - {"title":"Canon EOS 60D 18 MP CMOS Digital SLR Camera with 3.0-Inch LCD and EF-S 18-200mm  f/3.5-5.6 IS Standard Zoom Lens","manufacturer":"Canon","currency":"USD","price":"1399.00"}
2016-04-21 18:40:29 INFO  Main:82 - {"title":"Canon EOS 60D 18 MP CMOS Digital SLR Camera with 3.0-Inch LCD and EF-S 18-200mm  f/3.5-5.6 IS Standard Zoom Lens","manufacturer":"Canon","currency":"USD","price":"1749.00"}
2016-04-21 18:40:29 INFO  Main:82 - {"title":"Canon EOS 60D 18 MP CMOS Digital SLR Camera with EF-S 18-55mm f/3.5-5.6 IS Lens & EF-S 55-250mm f/4.0-5.6 IS Telephoto Zoom Lens + 16GB Deluxe Accessory Kit","manufacturer":"Canon","currency":"USD","price":"1539.99"}
2016-04-21 18:40:29 INFO  Main:82 - {"title":"Canon EOS 60D - Digital camera - SLR - 18.0 Mpix - Canon EF-S 18-135mm IS and EF 75-300mm lenses - optical zoom: 7.5 x - supported memory: SD, SDXC, SDHC","manufacturer":"Canon","currency":"USD","price":"1709.00"}
2016-04-21 18:40:29 INFO  Main:82 - {"title":"Canon EOS 60D 18 MP CMOS Digital SLR Camera with EF-S 18-135mm f/3.5-5.6 IS UD Standard Zoom Lens + 16GB Deluxe Accessory Kit","manufacturer":"Canon","currency":"USD","price":"1429.95"}
2016-04-21 18:40:29 INFO  Main:82 - {"title":"Canon EOS 60D Digital SLR Camera Body with EF-S 18-135mm IS Lens + 16GB Card + Battery + Case + Tripod + Accessory Kit","manufacturer":"Canon","currency":"USD","price":"1529.99"}
2016-04-21 18:40:29 INFO  Main:82 - {"title":"Canon EOS 60D 18 MP CMOS Digital SLR Camera with EF-S 18-55mm f/3.5-5.6 IS Lens + 16GB Deluxe Accessory Kit","manufacturer":"Canon","currency":"USD","price":"1349.99"}
2016-04-21 18:40:29 INFO  Main:82 - {"title":"Fully Loaded Value Kit For The Canon EOS 5D MII, 7D & 60D - LP-E6 Battery and Charger, Wrist Grip Strap for Digital & SLR cameras, Universal Pop-up Shade for 3.0\" LCD, carrying case, 3 Card Tri-fold Memory Card Wallet, Dust Removal system","manufacturer":"Special","currency":"USD","price":"49.99"}
2016-04-21 18:40:29 INFO  Main:82 - {"title":"Canon EOS 60D 18 MP CMOS Digital SLR Camera with Canon EF-S 18-55mm f/3.5-5.6 IS Lens + EF-S 55-250mm f/4-5.6 IS Lens + Pro SSE 32GB Accessory Package","manufacturer":"Canon","currency":"USD","price":"1640.00"}
2016-04-21 18:40:29 INFO  Main:82 - {"title":"Canon EOS 60D 18 MP CMOS Digital SLR Camera with Canon EF-S 18-135mm Lens + SSE Deluxe 32GB Lens Complete Accessory Package","manufacturer":"Canon","currency":"USD","price":"1899.99"}
2016-04-21 18:40:29 INFO  Main:82 - {"title":"Canon EOS 60D Body SLR Digital Camera with Canon EF-S 18-200mm f/3.5-5.6 IS Lens + Huge 32GB Complete Accessory Package","manufacturer":"digital","currency":"USD","price":"1999.95"}
2016-04-21 18:40:29 INFO  Main:82 - {"title":"Canon EOS 60D 18MP Digital SLR Camera","manufacturer":"Canon","currency":"USD","price":"1734.40"}
2016-04-21 18:40:29 INFO  Main:82 - {"title":"Canon EOS 60D Digital SLR Camera + Canon Deluxe Camera Kit","manufacturer":"Canon","currency":"USD","price":"1718.00"}
2016-04-21 18:40:29 INFO  Main:82 - {"title":"Canon EOS 60D 18 MP CMOS Digital SLR Camera (Body) + 16GB Deluxe Accessory Kit","manufacturer":"Canon","currency":"USD","price":"1467.13"}
2016-04-21 18:40:29 INFO  Main:82 - {"title":"Canon EOS 60D Digital SLR Camera Body with Tamron 28-80mm & 70-300mm Lens + 32GB Card + Battery + Case + Accessory Kit","manufacturer":"Canon","currency":"USD","price":"1558.96"}
2016-04-21 18:40:29 INFO  Main:82 - {"title":"Canon EOS 60D 18.0 MP Digital SLR Full HD Camera Extreme Starter Holiday Kit with EF-S 18-135mm f/3.5-5.6 IS, EF 75-300mm f/4-5.6 III, Opteka 7\" Digital Picture Frame, 53\" Travel Tripod, Extra LP-E6 Battery, 16Gb SD Card with Reader and Much More","manufacturer":"Canon","currency":"USD","price":"1599.00"}
2016-04-21 18:40:29 INFO  Main:82 - {"title":"Canon EOS 60D Digital SLR Camera Body with 18-55mm IS Lens + 32GB Card + Battery + Case + Accessory Kit","manufacturer":"Canon","currency":"USD","price":"1449.99"}
2016-04-21 18:40:29 INFO  Main:82 - {"title":"Canon EOS 60D Digital SLR Camera Body with 18-55mm IS & 55-250mm IS Lens + 16GB Card + Battery + Case + Accessory Kit","manufacturer":"Canon","currency":"USD","price":"1599.99"}
2016-04-21 18:40:29 INFO  Main:82 - {"title":"Canon EOS 60D Digital SLR Camera Body with EF-S 18-135mm IS Lens & 75-300mm III Lens + 16GB Card + Battery + Case + Accessory Kit","manufacturer":"Canon","currency":"USD","price":"1699.99"}
2016-04-21 18:40:29 INFO  Main:82 - {"title":"Canon EOS 60D 18 MP CMOS Digital SLR Camera with Canon EF-S 28-135mm Lens + Huge 32GB Lens Accessory Kit Package","manufacturer":"Canon","currency":"USD","price":"1743.99"}
2016-04-21 18:40:29 INFO  Main:82 - {"title":"Canon EOS 60D Digital SLR Camera with EF-S 18-135mm IS USM Lens & 70-300mm IS USM Lens + 16GB Card + Battery + 2 UV/FLD/CPL Filter Sets + Tripod + Lens Case + Accessory Kit","manufacturer":"Canon","currency":"USD","price":"2249.99"}
2016-04-21 18:40:29 INFO  Main:82 - {"title":"Canon EOS 60D 18 MP CMOS Digital SLR Camera with Canon EF-S 18-135mm Lens + Huge 64GB Accessory Package","manufacturer":"Canon","currency":"USD","price":"1779.95"}
2016-04-21 18:40:29 INFO  Main:82 - {"title":"Canon EOS 60D DSLR Camera with Canon EF-S 18-135mm f/3.5-5.6 IS Lens and Canon EF-S 55-250mm f/4-5.6 IS Lens (BLACK) + SSE Best Value 16GB Accessory Package","manufacturer":"Sunset Electronics","currency":"USD","price":"1869.95"}
2016-04-21 18:40:29 INFO  Main:82 - {"title":"Canon EOS 60D 18 MP CMOS Digital SLR Camera with Canon EF-S 18-135mm Lens + Huge 32GB Lens Accessory Kit Package","manufacturer":"Canon","currency":"USD","price":"1899.95"}
2016-04-21 18:40:29 INFO  Main:82 - {"title":"Canon EOS 60D Digital SLR Camera Body with 18-135mm IS Lens & 55-250mm IS Lens + 32GB Card + Case + Accessory Kit","manufacturer":"Canon","currency":"USD","price":"1799.99"}
2016-04-21 18:40:29 INFO  Main:82 - {"title":"Canon EOS 60D 18 MP CMOS Digital SLR Camera with Canon EF-S 18-55mm f/3.5-5.6 IS Lens + EF-S 55-250mm f/4-5.6 IS Lens + Essential Accessory Package","manufacturer":"Sunset Electronics","currency":"USD","price":"1759.00"}
2016-04-21 18:40:29 INFO  Main:82 - {"title":"Canon EOS 60D Digital SLR Camera / Lens Kit, Black with EF 18-135mm f/3.5-5.6 IS Lens - U.S.A. Warranty - 2 4GB SDHC Memory Cards (total of 8GB), Slinger Camera Bag, Spare LP E6 Lithium-Ion Rehargeable Battery. USB 2.0 SD Card Reader","manufacturer":"Canon","currency":"USD","price":"1387.04"}
2016-04-21 18:40:29 INFO  Main:82 - {"title":"Canon EOS 60D DSLR Camera with Canon EF-S 18-135mm f/3.5-5.6 IS Lens and Tamron Zoom Telephoto AF 70-300mm f/4-5.6 Di LD Macro Autofocus Lens + SSE Best Value 32GB Accessory Package","manufacturer":"Sunset Electronics","currency":"USD","price":"1899.99"}
2016-04-21 18:40:29 INFO  Main:82 - {"title":"Canon EOS 60D DSLR Camera with Canon EF-S 18-55mm f/3.5-5.6 IS Autofocus Lens and Canon Zoom Telephoto EF 75-300mm f/4.0-5.6 III Autofocus Lens + SSE Best Value 32GB Accessory Package","manufacturer":"Sunset Electronics","currency":"USD","price":"1697.99"}
2016-04-21 18:40:29 INFO  Main:82 - {"title":"Opteka's Extreme Traveler's Essentials Kit by Opteka Package Inlcudes CS-200 Cyber Backpack (Black), 650-1300mm and 500mm Telephoto lenses, Heavy Duty Tripod and Monopod and Much More! For Canon EOS Digital Rebel XT, XTi, XS, XSi, T1i, T2i, T3i, T3, Powershot G10, G11 & EOS 60D Digital SLR Cameras","manufacturer":"Opteka","currency":"USD","price":"459.98"}
2016-04-21 18:40:29 INFO  Main:82 - {"title":"Canon EOS 60D DSLR Camera with Canon EF-S 18-55mm f/3.5-5.6 IS Autofocus Lens + SSE Best Value 32GB, Lens & Tripod Deluxe Accessory Package","manufacturer":"Sunset Electronics","currency":"USD","price":"1652.99"}
2016-04-21 18:40:29 INFO  Main:82 - {"title":"Canon EOS 60D Digital SLR Camera Body with EF-S 18-135mm IS Lens + 16GB Card + Battery + Case + Accessory Kit","manufacturer":"Canon","currency":"USD","price":"1549.99"}
2016-04-21 18:40:29 INFO  Main:82 - {"title":"Canon EOS 60D 18 MP CMOS Digital SLR Camera w/ Canon EF-S 18-200mm f/3.5-5.6 IS Autofocus Lens + 3-Year Extended Warranty for Canon EOS D-SLRs + 16GB Bonus Photographers Package # 1","manufacturer":"Canon","currency":"USD","price":"1749.95"}
2016-04-21 18:40:29 INFO  Main:82 - {"title":"Canon EOS 60D 18 MP CMOS APS-C Digital SLR Camera with 3.0-Inch LCD (Body Only) + 3-Year Extended Warranty for Canon EOS D-SLRs + 16GB Bonus Photographers Package # 1","manufacturer":"Canon","currency":"USD","price":"1199.99"}
2016-04-21 18:40:29 INFO  Main:82 - {"title":"Canon EOS 60D 18 MP CMOS Digital SLR Camera w/ Canon EF 28-135mm f/3.5-5.6 IS Image Stabilizer USM Autofocus Lens + 3-Year Extended Warranty for Canon EOS D-SLRs + 16GB Bonus Photographers Package # 1","manufacturer":"Canon","currency":"USD","price":"2199.99"}
2016-04-21 18:40:29 INFO  Main:82 - {"title":"Canon EOS 60D 18 MP CMOS Digital SLR Camera w/ Canon EF-S 18-135mm f/3.5-5.6 IS Lens + 3-Year Extended Warranty for Canon EOS D-SLRs + 16GB Bonus Photographers Package # 1","manufacturer":"Canon","currency":"USD","price":"1999.99"}
2016-04-21 18:40:29 INFO  Main:82 - {"title":"Canon EOS 60D Digital Camera + 24GB Memory + 7 Lens Deluxe Camera Kit","manufacturer":"Canon","currency":"USD","price":"1662.00"}
2016-04-21 18:40:29 INFO  Main:82 - {"title":"Canon EOS 60D Digital SLR Camera Body with EF-S 18-135mm IS Lens & 75-300mm III Lens + 32GB Card + Battery + Case + Accessory Kit","manufacturer":"Canon","currency":"USD","price":"1799.99"}
2016-04-21 18:40:29 INFO  Main:82 - {"title":"Canon EOS 60D 18 MP CMOS Digital SLR Camera with Canon EF-S 28-135mm Lens + Essential 16GB Accessory Kit Package","manufacturer":"Canon","currency":"USD","price":"1614.99"}
2016-04-21 18:40:29 INFO  Main:82 - {"title":"Canon EOS 60D Digital SLR Camera Body with EF-S 18-135mm IS Lens & Tamron 70-300mm Di Lens + 16GB Card + Battery + Case + Tripod + Accessory Kit","manufacturer":"Canon","currency":"USD","price":"1749.99"}
2016-04-21 18:40:29 INFO  Main:82 - {"title":"Canon EOS 60D Body SLR Digital Camera + Canon EF-S 18-135mm f/3.5-5.6 IS Lens + Best Value 32GB Lens Accessory Package","manufacturer":"digital","currency":"USD","price":"1794.99"}
2016-04-21 18:40:29 INFO  Main:82 - {"title":"Canon EOS 60D 18 MP CMOS Digital SLR Camera with Canon EF-S 18-135mm Lens + Huge Pro Shooter 32GB Complete Accessory Kit Package","manufacturer":"Canon","currency":"USD","price":"1756.99"}
2016-04-21 18:40:29 INFO  Main:82 - {"title":"Canon EOS 60D 18 MP CMOS Digital SLR Camera with Canon EF-S 28-135mm Lens + Huge 32GB Accessory Package","manufacturer":"Canon","currency":"USD","price":"1854.89"}
2016-04-21 18:40:29 INFO  Main:82 - {"title":"Canon EOS 60D Digital SLR Camera Body Kit, Black - U.S.A. Warranty - with 16GB SDHC Memory Card, Slinger Camera Bag, Spare LP E6 Lithium-Ion Rehargeable Battery, USB 2.0 SD Card Reader","manufacturer":"Canon","currency":"USD","price":"1124.21"}
2016-04-21 18:40:29 INFO  Main:82 - {"title":"Canon EOS 60D 18 MP CMOS Digital SLR Camera with 3.0-Inch LCD (Body Only)","manufacturer":"Canon","currency":"USD","price":"1284.99"}
2016-04-21 18:40:29 INFO  Main:82 - {"title":"Canon EOS 60D 18 MP CMOS Digital SLR Camera with Canon EF-S 28-135mm Lens + Essentials 8GB Accessory Kit Package","manufacturer":"Canon","currency":"USD","price":"1759.89"}
2016-04-21 18:40:29 INFO  Main:82 - {"title":"Canon EOS 60D 18 MP CMOS Digital SLR Camera with Tamron 28-80mm f/3.5-5.6 Aspherical Lens & 75-300mm f/4-5.6 LD Lens + Essential LP-E6 Accessory Package","manufacturer":"Canon","currency":"USD","price":"1568.99"}
2016-04-21 18:40:29 INFO  Main:82 - {"title":"Canon EOS 60D 18 MP CMOS Digital SLR Camera with Canon EF-S 28-135mm Lens + Huge 64GB Complete Accessory Package","manufacturer":"Canon","currency":"USD","price":"1889.89"}
2016-04-21 18:40:29 INFO  Main:82 - {"title":"Canon EOS 60D 18 MP Digital SLR Camera + Canon 18-55mm IS Lens + Canon 75-300mm Zoom Lens + 2x Telephoto Lens + 8 GB Memory Card + Camera System Bag + 50\" Tripod +2 UV Filters + CPL Filter + 11 Piece Kit + 3 Year Celltime Warranty Repair Package","manufacturer":"Canon","currency":"USD","price":"1672.00"}
2016-04-21 18:40:29 INFO  Main:82 - {"title":"Canon EOS 60D 18 MP CMOS Digital SLR Camera with Canon EF-S 28-135mm Lens + Deluxe 32GB Accessory Kit Package","manufacturer":"Canon","currency":"USD","price":"1681.99"}
2016-04-21 18:40:29 INFO  Main:82 - {"title":"Canon EOS 60D 18 MP CMOS Digital SLR Camera with Tamron 28-80mm f/3.5-5.6 Aspherical Lens & 75-300mm f/4-5.6 LD Lens + Huge 64GB Accessory Package","manufacturer":"Canon","currency":"USD","price":"1684.99"}
2016-04-21 18:40:29 INFO  Main:82 - {"title":"Canon EOS 60D 18 MP CMOS Digital SLR Camera with Canon EF-S 18-135mm Lens + Deluxe 32GB Accessory Package","manufacturer":"Canon","currency":"USD","price":"1870.89"}
2016-04-21 18:40:29 INFO  Main:82 - {"title":"Canon EOS 60D 18 MP Digital SLR Camera + Canon 18-55mm IS Lens + Tamron 75-300mm Zoom Lens + 2x Telephoto Lens + 2 UV Filters + 2 CPL Filter + 8 GB Memory Card + Extra Rechargeable Battery + Camera Backpack + 57\" Deluxe Tripod + 11 Piece Kit + 3 Year Celltime Warranty Repair Package","manufacturer":"Canon","currency":"USD","price":"1640.00"}
2016-04-21 18:40:29 INFO  Main:82 - {"title":"Canon EOS 60D Body SLR Digital Camera + TAMRON 28-80mm f/3.5-5.6 Aspherical Autofocus Lens with TAMRON 75-300mm f/4.0-5.6 LD Macro Autofocus Lens + Huge Lens Accessory Package","manufacturer":"digital","currency":"USD","price":"1589.99"}
2016-04-21 18:40:29 INFO  Main:82 - {"title":"Canon EOS 60D 18 MP CMOS Digital SLR Camera with Canon EF-S 18-135mm Lens + Essential 8GB Accessory Kit Package","manufacturer":"Canon","currency":"USD","price":"1749.89"}
2016-04-21 18:40:29 INFO  Main:82 - {"title":"Canon EOS 60D 18 MP CMOS Digital SLR Camera with Canon EF-S 28-135mm Lens + Huge Pro Shooter 32GB Complete Accessory Package","manufacturer":"Canon","currency":"USD","price":"1789.89"}
2016-04-21 18:40:29 INFO  Main:82 - {"title":"Canon EOS 60D Digital SLR Camera Body with EF-S 18-135mm IS Lens & 55-250mm IS Lens + 16GB Card + Case + Accessory Kit","manufacturer":"Canon","currency":"USD","price":"1699.99"}
2016-04-21 18:40:29 INFO  Main:82 - {"title":"Canon EOS 60D 18 MP CMOS Digital SLR Camera with Canon EF-S 18-55mm f/3.5-5.6 IS Lens + EF-S 55-250mm f/4-5.6 IS + Huge Pro Shooter 32GB Accessory Package","manufacturer":"Canon","currency":"USD","price":"1739.89"}
2016-04-21 18:40:29 INFO  Main:82 - {"title":"Canon EOS 60D Digital SLR Camera Body with EF-S 18-135mm IS Lens & 55-250mm IS Lens + 16GB Card + Battery + Case + Tripod + Accessory Kit","manufacturer":"Canon","currency":"USD","price":"1799.99"}
2016-04-21 18:40:29 INFO  Main:82 - {"title":"Canon EF 70-300mm f/4-5.6 IS USM AF Lens + Canon 2400 DSLR Gadget Bag Case + Accessory Kit for Digital Rebel XT, XTi, XS, XSi, T1i, T2i, EOS 30D, 40D, 5D, 7D, 50D & 60D Digital SLR Cameras","manufacturer":"Canon","currency":"USD","price":"599.95"}
2016-04-21 18:40:29 INFO  Main:82 - {"title":"Canon EOS 60D 18 MP DSLR Camera w/ Tamron 18-270mm f/3.5-6.3 DI II VC LD Aspherical Lens. Kit Includes 8GB Memory Card, Deluxe SLR Holster Case, LP-E6 Battery + Charger, Video/Photo Tripod, & 3pc. Lens Cleaning Kit. Save Up To 500.00 Canon Printer Rebate","manufacturer":"Canon","currency":"USD","price":"1737.49"}
2016-04-21 18:40:29 INFO  Main:82 - {"title":"Canon EOS 60D 18MP CMOS Digital SLR Camera (Body) with 3.0-Inch LCD & Canon EF 28-135mm f/3.5-5.6 IS USM Lens PLUS Exclusive Willoughby's Bundle Offer Pack # 1","manufacturer":"Canon","currency":"USD","price":"1799.99"}
2016-04-21 18:40:29 INFO  Main:82 - {"title":"Canon EOS 60D 18 MP CMOS Digital SLR Camera with Canon EF-S 18-135mm Lens + Essential 16GB Accessory Kit Package","manufacturer":"Canon","currency":"USD","price":"1789.89"}
2016-04-21 18:40:29 INFO  Main:82 - {"title":"Canon EOS 60D Body SLR Digital Camera + Canon EF 28-135mm f/3.5-5.6 IS USM Standard Zoom Lens + 2x telephoto Lens + Wide Angle Lens + Filter Kit + 2 Extended Life Batteries + Charger + 32 GB CompactFlash Card + Flash + Case + Tripod + MORE!","manufacturer":"digital","currency":"USD","price":"1899.99"}
2016-04-21 18:40:29 INFO  Main:82 - {"title":"Canon EOS 60D Digital SLR Camera (Body Only)","manufacturer":"Canon","currency":"GBP","price":"735.00"}
2016-04-21 18:40:29 INFO  Main:82 - {"title":"Canon EOS 60D Digital SLR Camera (Body Only)","manufacturer":"Canon","currency":"GBP","price":"750.00"}
2016-04-21 18:40:29 INFO  Main:82 - {"title":"Canon EOS 60D Digital SLR Camera (Body Only)","manufacturer":"Canon","currency":"GBP","price":"769.00"}
2016-04-21 18:40:29 INFO  Main:82 - {"title":"Canon EOS 60D Digital SLR Camera (Body Only)","manufacturer":"Canon","currency":"GBP","price":"779.99"}
2016-04-21 18:40:29 INFO  Main:82 - {"title":"Canon EOS 60D Digital SLR Camera (Inc EF-S 18-135 mm f/3.5-5.6 IS Lens Kit)","manufacturer":"Canon","currency":"GBP","price":"880.00"}
2016-04-21 18:40:29 INFO  Main:82 - {"title":"Canon EOS 60D Digital SLR Camera (Inc EF-S 18-135 mm f/3.5-5.6 IS Lens Kit)","manufacturer":"Canon","currency":"GBP","price":"949.99"}
2016-04-21 18:40:29 INFO  Main:82 - {"title":"Canon EOS 60D Digital SLR Camera (Inc EF-S 18-135 mm f/3.5-5.6 IS Lens Kit)","manufacturer":"Canon","currency":"GBP","price":"989.99"}
2016-04-21 18:40:29 INFO  Main:82 - {"title":"Canon EOS 60D Digital SLR Camera (Inc EF-S 17-85 mm f/4-5.6 IS USM Lens Kit)","manufacturer":"Canon","currency":"GBP","price":"969.99"}
2016-04-21 18:40:29 INFO  Main:82 - {"title":"Canon EOS 60D Digital SLR Camera (Inc EF-S 17-85 mm f/4-5.6 IS USM Lens Kit)","manufacturer":"Canon","currency":"GBP","price":"995.58"}
2016-04-21 18:40:29 INFO  Main:82 - {"title":"Canon EOS 60D Digital SLR Camera (Inc EF-S 18-55 mm f/3.5-5.6 IS Lens Kit)","manufacturer":"Canon","currency":"GBP","price":"860.00"}
2016-04-21 18:40:29 INFO  Main:82 - {"title":"Canon EOS 60D Digital SLR Camera (Inc EF-S 18-55 mm f/3.5-5.6 IS Lens Kit)","manufacturer":"Canon","currency":"GBP","price":"929.99"}
2016-04-21 18:40:29 INFO  Main:82 - {"title":"Battery Pack Grip for Canon EOS 60D - like BG-E9 - in original quality! - Power Pack with Vertical Shutter Release, for 1 or 2 LP-E6 or 6 AA","manufacturer":"Delamax (by Phottix)","currency":"GBP","price":"74.90"}
2016-04-21 18:40:29 INFO  Main:82 - {"title":"Canon EOS 60D Digital SLR Camera 18-200mm IS Kit with 12 month warranty","manufacturer":"Canon","currency":"GBP","price":"1180.00"}
2016-04-21 18:40:29 INFO  Main:82 - {"title":"Canon EOS 60D + EF-S 18-55IS","manufacturer":"Canon","currency":"GBP","price":"1072.90"}
2016-04-21 18:40:29 INFO  Main:82 - {"title":"Canon - EOS 60D - Digital camera - SLR - 18.0 Mpix - body only - supported memory: SD, SDXC, SDHC","manufacturer":"Canon","currency":"GBP","price":"966.77"}
2016-04-21 18:40:29 INFO  Main:82 - {"title":"Canon EOS 60D + EF-S 18-55 IS - 22.3mm x 14.9mm CMOS; 18.0MP; DIGIC 4; EF/EF-S; ISO 100-6400; 7.7cm (3.0\") 3:2 Clear View TFT; USB (4460B040AA)","manufacturer":"Canon","currency":"GBP","price":"1030.57"}
2016-04-21 18:40:29 INFO  Main:82 - {"title":"Canon EOS 60D + EF-S; 17-85mm - 22.3mm x 14.9mm CMOS; 18.0MP; DIGIC 4; EF/EF-S; ISO 100-6400; 7.7cm (3.0\") 3:2 Clear View TFT; USB (4460B054AA)","manufacturer":"Canon","currency":"GBP","price":"1205.71"}
2016-04-21 18:40:29 INFO  Main:82 - {"title":"Canon EOS 60D Body - 22.3mm x 14.9mm CMOS; 18.0MP; DIGIC 4; EF/EF-S; ISO 100-6400; 7.7cm (3.0\") 3:2 Clear View TFT; USB (4460B033AA)","manufacturer":"Canon","currency":"GBP","price":"942.95"}
2016-04-21 18:40:29 INFO  Main:82 - {"title":"Canon EOS 60D + Canon EF-S 17-85mm f4-5,6 IS USM + Canon EF 70-300mm f4-5,6 IS USM","manufacturer":"Canon","currency":"EUR","price":"1655.00"}
2016-04-21 18:40:29 INFO  Main:82 - {"title":"Canon EOS 60D + Canon EF-S 18-200mm f/3.5-5.6 IS","manufacturer":"Canon","currency":"EUR","price":"1395.00"}
2016-04-21 18:40:29 INFO  Main:82 - {"title":"Canon EOS 60D + Tamron AF 18-270mm f/3.5-6.3 DI II VC LD","manufacturer":"Canon","currency":"EUR","price":"1445.00"}
2016-04-21 18:40:29 INFO  Main:82 - {"title":"Canon EOS 60D + Sigma 17-70mm f/2,8-4 DC Macro OS HSM","manufacturer":"Canon","currency":"EUR","price":"1420.00"}
2016-04-21 18:40:29 INFO  Main:82 - {"title":"Canon - EOS 60D - Reflex Boitier Nu - 18 Mpix - Noir","manufacturer":"Canon","currency":"EUR","price":"849.99"}
2016-04-21 18:40:29 INFO  Main:82 - {"title":"Canon - EOS 60D - Reflex Boitier Nu - 18 Mpix - Noir","manufacturer":"Canon","currency":"EUR","price":"895.15"}
2016-04-21 18:40:29 INFO  Main:82 - {"title":"Canon - EOS 60D - Reflex Boitier Nu - 18 Mpix - Noir","manufacturer":"Canon","currency":"EUR","price":"949.00"}
2016-04-21 18:40:29 INFO  Main:82 - {"title":"Canon - EOS 60D - Kit Reflex - 18 Mpix + Objectif EF-S 18-135 IS","manufacturer":"Canon","currency":"EUR","price":"1156.99"}
2016-04-21 18:40:29 INFO  Main:82 - {"title":"Canon - EOS 60D - Kit Reflex - 18 Mpix + Objectif EF-S 18-135 IS","manufacturer":"Canon","currency":"EUR","price":"1229.00"}
2016-04-21 18:40:29 INFO  Main:82 - {"title":"Canon - EOS 60D - Kit Reflex - 18 Mpix + Objectif EF-S 18-55 IS","manufacturer":"Canon","currency":"EUR","price":"995.38"}
2016-04-21 18:40:29 INFO  Main:82 - {"title":"Canon - EOS 60D - Kit Reflex - 18 Mpix + Objectif EF-S 18-55 IS","manufacturer":"Canon","currency":"EUR","price":"1079.00"}
2016-04-21 18:40:29 INFO  Main:82 - {"title":"Canon - EOS 60D - Kit Reflex - 18 Mpix + Objectif EF-S 17-85 IS","manufacturer":"Canon","currency":"EUR","price":"1199.00"}
2016-04-21 18:40:29 INFO  Main:82 - {"title":"Canon - EOS 60D - Kit Reflex - 18 Mpix + Objectif EF-S 17-85 IS","manufacturer":"Canon","currency":"EUR","price":"1222.98"}
2016-04-21 18:40:29 INFO  Main:82 - {"title":"Epson PhotoPC 700 - Digital camera - compact - 1.3 Mpix - supported memory: CF - black","manufacturer":"Epson","currency":"USD","price":"79.99"}
2016-04-21 18:40:29 INFO  Main:82 - {"title":"Epson PhotoPC 700 - Digital camera - compact - 1.3 Mpix - supported memory: CF - black","manufacturer":"Epson","currency":"USD","price":"105.94"}
2016-04-21 18:40:29 INFO  Main:82 - {"title":"Casio Exilim EX-ZR100 12.1 MP CMOS Sensor with 12.5x Optical Zoom Digital Camera Black","manufacturer":"CASIO","currency":"USD","price":"294.76"}
2016-04-21 18:40:29 INFO  Main:82 - {"title":"Casio Exilim EX-ZR100 Digital Camera - Black (12.1MP, 12.5x Optical Zoom) 3 inch LCD","manufacturer":"CASIO","currency":"GBP","price":"270.73"}
2016-04-21 18:40:29 INFO  Main:82 - {"title":"Casio Exilim EX-ZR100 Digital Camera - Black (12.1MP, 12.5x Optical Zoom) 3 inch LCD","manufacturer":"CASIO","currency":"GBP","price":"304.11"}
2016-04-21 18:40:29 INFO  Main:82 - {"title":"Casio Exilim EX-ZR100 Digital Camera - White (12.1MP, 12.5x Optical Zoom, 3 inch LCD)","manufacturer":"CASIO","currency":"GBP","price":"304.11"}
2016-04-21 18:40:29 INFO  Main:82 - {"title":"Casio Exilim EX-ZR100 Highspeed-Digitalkamera (12 Megapixel, 12,5-fach opt. Zoom, 7,6 cm (3 Zoll) Display, bildstabilisiert) schwarz","manufacturer":"CASIO","currency":"EUR","price":"284.96"}
2016-04-21 18:40:29 INFO  Main:82 - {"title":"Casio Exilim EX-ZR100 Highspeed-Digitalkamera (12 Megapixel, 12,5-fach opt. Zoom, 7,6 cm (3 Zoll) Display, bildstabilisiert) schwarz","manufacturer":"CASIO","currency":"EUR","price":"294.01"}
2016-04-21 18:40:29 INFO  Main:82 - {"title":"Casio Exilim EX-ZR100 Highspeed-Digitalkamera (12 Megapixel, 12,5-fach opt. Zoom, 7,6 cm (3 Zoll) Display, bildstabilisiert) schwarz","manufacturer":"CASIO","currency":"EUR","price":"299.97"}
